01/02/2021 15:10:38,24.90
01/02/2021 15:10:39,25.00
01/02/2021 15:10:40,25.00
01/02/2021 15:10:41,25.00
01/02/2021 15:10:42,25.00
01/02/2021 15:10:43,24.90
01/02/2021 15:10:44,24.90
01/02/2021 15:10:45,25.00
01/02/2021 15:10:47,25.00
01/02/2021 15:10:48,25.00
01/02/2021 15:10:49,25.00
01/02/2021 15:10:50,24.90
01/02/2021 15:10:51,24.90
01/02/2021 15:10:52,25.00
01/02/2021 15:10:53,25.00
01/02/2021 15:10:54,24.90
01/02/2021 15:10:55,24.90
01/02/2021 15:10:57,24.90
01/02/2021 15:10:58,24.90
01/02/2021 15:10:59,25.00
01/02/2021 15:11:00,25.00
01/02/2021 15:11:01,25.00
01/02/2021 15:11:02,25.00
01/02/2021 15:11:03,24.90
01/02/2021 15:11:04,24.90
01/02/2021 15:11:05,25.00
01/02/2021 15:11:07,25.00
01/02/2021 15:11:08,25.00
01/02/2021 15:11:09,25.00
01/02/2021 15:11:10,25.00
01/02/2021 15:11:11,25.00
01/02/2021 15:11:12,25.00
01/02/2021 15:11:13,25.00
01/02/2021 15:11:14,25.00
01/02/2021 15:11:16,25.00
01/02/2021 15:11:17,25.00
01/02/2021 15:11:18,25.00
01/02/2021 15:11:19,24.90
01/02/2021 15:11:20,24.90
01/02/2021 15:11:21,25.00
01/02/2021 15:11:22,25.00
01/02/2021 15:11:23,25.00
01/02/2021 15:11:24,25.00
01/02/2021 15:11:26,25.00
01/02/2021 15:11:27,25.00
01/02/2021 15:11:28,25.00
01/02/2021 15:11:29,25.00
01/02/2021 15:11:30,25.00
01/02/2021 15:11:31,25.00
01/02/2021 15:11:32,24.90
01/02/2021 15:11:33,24.90
01/02/2021 15:11:35,25.00
01/02/2021 15:11:36,25.00
01/02/2021 15:11:37,25.00
01/02/2021 15:11:38,25.00
01/02/2021 15:11:39,25.00
01/02/2021 15:11:40,25.00
01/02/2021 15:11:41,25.00
01/02/2021 15:11:42,25.00
01/02/2021 15:11:43,25.00
01/02/2021 15:11:45,25.00
01/02/2021 15:11:46,25.00
01/02/2021 15:11:47,25.00
01/02/2021 15:11:48,25.00
01/02/2021 15:11:49,25.00
01/02/2021 15:11:50,25.00
01/02/2021 15:11:51,25.00
01/02/2021 15:11:52,25.00
01/02/2021 15:11:54,25.00
01/02/2021 15:11:55,25.00
01/02/2021 15:11:56,25.00
01/02/2021 15:11:57,25.00
01/02/2021 15:11:58,25.00
01/02/2021 15:11:59,25.00
01/02/2021 15:12:00,25.00
01/02/2021 15:12:01,25.00
01/02/2021 15:12:02,25.00
01/02/2021 15:12:04,25.00
01/02/2021 15:12:05,25.00
01/02/2021 15:12:06,25.00
01/02/2021 15:12:07,25.00
01/02/2021 15:12:08,25.00
01/02/2021 15:12:09,25.00
01/02/2021 15:12:10,25.00
01/02/2021 15:12:11,25.00
01/02/2021 15:12:12,25.00
01/02/2021 15:12:14,25.00
01/02/2021 15:12:15,25.00
01/02/2021 15:12:16,25.00
01/02/2021 15:12:17,25.00
01/02/2021 15:12:18,25.00
01/02/2021 15:12:19,25.00
01/02/2021 15:12:20,25.00
01/02/2021 15:12:21,25.00
01/02/2021 15:12:23,25.00
01/02/2021 15:12:24,25.00
01/02/2021 15:12:25,25.00
01/02/2021 15:12:26,25.00
01/02/2021 15:12:27,25.00
01/02/2021 15:12:28,25.00
01/02/2021 15:12:29,25.00
01/02/2021 15:12:30,25.00
01/02/2021 15:12:31,25.00
